bin_num,bin_typ,stk_hu,mat_cod,stk_qty
PK.05.066.02,PO02,NAC000155718,5ACEFFF2D6111EDBAF964623AD3A4CCF,116
PK.05.068.02,PO02,NAC000164419,5ACEFFF2D6111EECA8C1BF1FA78540AF,2
PK.05.071.02,PO02,REC000695267,5ACEFFF2D6111EDBAF92AA3F8B020CD0,236
PK.05.072.02,PO02,REC000765343,5ACEFFF2D6111EDBAF966FB384CD8D64,23
PK.05.073.02,PO02,REC000725306,5ACEFFF2D6111EDBAF9650C7F8328CBD,284
PK.05.074.02,PO02,REC000682596,5ACEFFF2D6111EDBAF966EABB62A0CBD,24
PK.05.076.02,PO02,REC000778055,5ACEFFF2D6111EEC94D51E3F0E479EDA,19
PK.05.077.02,PO02,00000000006000153108,5ACEFFF2D6111EDBAF92AA40F5DE8CE4,78
PK.05.078.02,PO02,REC000770666,5ACEFFF2D6111EDBAF92A207A7BE8CBF,106
PK.05.083.02,PO02,REC000673909,5ACEFFF2D6111EDBAF9657F42E530D1C,55
PK.05.084.02,PO02,REC000768919,5ACEFFF2D6111EDBAF92918031EF8CCF,91
PK.05.085.02,PO02,REC000677915,5ACEFFF2D6111EDBAF928EDAEE894D10,30
PK.05.087.02,PO02,NAC000139052,5ACEFFF2D6111EDBAF96462A9C548CC2,8
PK.05.088.02,PO02,SHL000018521,5ACEFFF2D6111EDBAF9143C552F18D59,29
PK.05.091.02,PO02,REC000768787,5ACEFFF2D6111EDBAF967A1CC2894D14,561
PK.05.092.02,PO02,NAC000103713,5ACEFFF2D6111EEC89FC2D9252C64205,1888
PK.05.093.02,PO02,REC000761600,5ACEFFF2D6111EDBAF91397926220D52,52
PK.05.094.02,PO02,NAC000145195,5ACEFFF2D6111EDBAF9667ACC69A8CC5,17
PK.05.095.02,PO02,REC000557566,5ACEFFF2D6111EEC94D541906D379EE6,76
PK.05.096.02,PO02,REC000760382,5ACEFFF2D6111EDBAF9139A795624CCF,74
PK.05.097.02,PO02,REC000761028,5ACEFFF2D6111EDBAF913D7C08AC0D28,131
PK.05.099.02,PO02,REC000749487,5ACEFFF2D6111EDBAF9138E9B2FD0CEF,35
PK.05.100.02,PO02,NAC000105658,5ACEFFF2D6111EDBAF964073287A4D68,24
PK.05.101.02,PO02,REC000771546,5ACEFFF2D6111EDBAF9132E68AC14CBF,345
PK.05.104.02,PO02,NAC000160939,5ACEFFF2D6111EDBAF96579E4A3BCCE3,1333
PK.05.106.02,PO02,NAC000148271,5ACEFFF2D6111EDCB2F673A1E62C9778,299
PK.05.108.02,PO02,REC000764099,5ACEFFF2D6111EDBAF9648284DBA0CC8,1
PK.05.109.02,PO02,REC000684758,5ACEFFF2D6111EDBAF91391FC193CD16,7
PK.05.110.02,PO02,NAC000128712,5ACEFFF2D6111EEC94D556ABAC9E5EE7,72
PK.05.111.02,PO02,REC000695879,5ACEFFF2D6111EDBAF92A08C0CC28CCA,60
PK.05.112.02,PO02,REC000745687,5ACEFFF2D6111EDBAF913976C2830D13,5
PK.05.113.02,PO02,NAC000152620,5ACEFFF2D6111EDBAF96773A0DFF0CCD,68
PK.05.114.02,PO02,NAC000152267,5ACEFFF2D6111EECA3E629B98DF98BD1,17
PK.05.115.02,PO02,L00006534598,5ACEFFF2D6111EDBAF92A7E4D3FE4D1A,2
PK.05.116.02,PO02,NAC000158328,5ACEFFF2D6111EDBAF9677CB11C54D63,61
PK.05.117.02,PO02,REC000662992,5ACEFFF2D6111EDBAF964FA11A734D65,78
PK.05.118.02,PO02,REC000761569,5ACEFFF2D6111EDBAF91413744868D3C,23
PK.05.119.02,PO02,REC000641003,5ACEFFF2D6111EDBAF91438A946C4CBF,17
PK.05.122.02,PO02,REC000777735,5ACEFFF2D6111EDBAF91418C7CD80D37,93
PK.05.123.02,PO02,REC000779500,5ACEFFF2D6111EDBAF967A0F5619CCC6,260
PK.05.124.02,PO02,REC000777601,5ACEFFF2D6111EDBAF967A0122760CD5,332
PK.05.127.02,PO02,00000000006000350535,5ACEFFF2D6111EDBAF9137A39EA18D49,2
PK.05.129.02,PO02,REC000729699,5ACEFFF2D6111EDBAF9679224973CD5D,133
PK.05.130.02,PO02,NAC000134713,5ACEFFF2D6111EEC97CD8661469147B7,16
PK.06.006.02,PO02,REC000716798,5ACEFFF2D6111EDBAF913CB79AA80D69,57
PK.06.008.02,PO02,SHL000018463,5ACEFFF2D6111EDBAF966CB5ABC80CC8,77
PK.06.010.02,PO02,REC000694718,5ACEFFF2D6111EDBAF913917D7500D27,26
PK.06.012.02,PO02,NAC000165164,5ACEFFF2D6111EEC89FC50FE2E1F4228,3
PK.06.014.02,PO02,PAL001542992,5ACEFFF2D6111EDBAF9055DE5C4F8CD7,522
PK.06.015.02,PO02,REC000769948,5ACEFFF2D6111EDBAF92ABE9DD16CCE4,266
PK.06.018.02,PO02,REC000737302,5ACEFFF2D6111EEDBBCE3CA333155EFA,542
PK.06.019.02,PO02,NAC000083702,5ACEFFF2D6111EDBAF967508E9AFCCD5,9
PK.06.021.02,PO02,REC000694722,5ACEFFF2D6111EDBAF91390F8DE94CDA,23
PK.06.022.02,PO02,REC000747803,5ACEFFF2D6111EDBAF9673C21A17CD56,7
PK.06.024.02,PO02,REC000770797,5ACEFFF2D6111EDBAF91389AED990D0D,82
PK.06.025.02,PO02,REC000777736,5ACEFFF2D6111EDBAF9137C34E00CD21,13
PK.06.026.02,PO02,NAC000162179,5ACEFFF2D6111EDD9789391F6E058B40,18
PK.06.027.02,PO02,REC000779447,5ACEFFF2D6111EDBAF96487389754CD0,48
PK.06.029.02,PO02,NAC000134331,5ACEFFF2D6111EDBAF9678E7F1B5CD5D,38
PK.06.031.02,PO02,REC000653128,5ACEFFF2D6111EDBAF964FACBD2E4CD0,8
PK.06.033.02,PO02,NAC000121992,5ACEFFF2D6111EEC94D5436D8A459F7A,18
PK.06.034.02,PO02,REC000433604,5ACEFFF2D6111EDBAF913DA845B9CCD0,83
PK.06.035.02,PO02,REC000739769,5ACEFFF2D6111EDBAF92AA414FF64D45,148
PK.06.036.02,PO02,QUA000035842,5ACEFFF2D6111EDBAF91448C99824D56,242
PK.06.043.02,PO02,REC000773478,5ACEFFF2D6111EDD9FA953A3B5239B23,1150
PK.06.044.02,PO02,00000000006000331289,5ACEFFF2D6111EDCB7867889D9F74836,82
PK.06.045.02,PO02,REC000768713,5ACEFFF2D6111EDBAF967006C2C10D28,56
PK.06.046.02,PO02,REC000735846,5ACEFFF2D6111EDBAF9646A7165D8D03,18
PK.06.047.02,PO02,NAC000148295,5ACEFFF2D6111EDBAF911F9ECD614CDA,1036
PK.06.049.02,PO02,REC000695125,5ACEFFF2D6111EDBAF92A45479730D0F,12
PK.06.050.02,PO02,REC000757620,5ACEFFF2D6111EDBAF92A88D71DCCCCD,21
PK.06.051.02,PO02,L00005215378,5ACEFFF2D6111EDBAF96474CA30B4CCF,634
PK.06.052.02,PO02,NAC000159268,5ACEFFF2D6111EDBAF965815BA550CCB,7
PK.06.054.02,PO02,REC000748549,5ACEFFF2D6111EDBAF9143C8B40A8CD0,43
PK.06.055.02,PO02,NAC000159742,5ACEFFF2D6111EDBAF966723D7714D65,1
PK.06.056.02,PO02,REC000706728,5ACEFFF2D6111EDBAF9121564E9E0D21,29
PK.06.057.02,PO02,REC000761027,5ACEFFF2D6111EDBAF912F624ADBCCFA,24
PK.06.058.02,PO02,REC000778999,5ACEFFF2D6111EDBAF9645A7CB880CCA,9
PK.06.059.02,PO02,REC000761696,5ACEFFF2D6111EDBAF96473E874BCD3D,1991
PK.06.060.02,PO02,NAC000118392,5ACEFFF2D6111EDBAF967B0E03C6CCEC,609
PK.06.061.02,PO02,REC000744680,5ACEFFF2D6111EDBAF96734D072F4CC6,18
PK.06.062.02,PO02,REC000749865,5ACEFFF2D6111EECAE82D59807C0C0EE,53
PK.06.063.02,PO02,REC000568561,5ACEFFF2D6111EDBAF92AAB0B84F0D66,50
PK.06.064.02,PO02,REC000759928,5ACEFFF2D6111EDBAF91375AD1CF4CDA,33
PK.06.065.02,PO02,REC000739987,5ACEFFF2D6111EDBAF96739F79348CFA,298
PK.06.066.02,PO02,NAC000156978,5ACEFFF2D6111EDBAF966A37871BCD28,1
PK.06.068.02,PO02,REC000775403,5ACEFFF2D6111EDBAF967803243D0D41,173
PK.06.070.02,PO02,REC000765637,5ACEFFF2D6111EDCB7867889D9F74836,620
PK.06.071.02,PO02,NAC000151326,5ACEFFF2D6111EDDA69958AD06D8C840,100
PK.06.072.02,PO02,REC000765177,5ACEFFF2D6111EDBAF9649045A51CD02,8
PK.06.073.02,PO02,REC000767765,5ACEFFF2D6111EDBAF967934B6C58D28,15
PK.06.074.02,PO02,REC000699517,5ACEFFF2D6111EDBAF9671532B4C0D1B,78
PK.06.075.02,PO02,NAC000123771,5ACEFFF2D6111EDCA2E85EA837045E83,3
PK.06.076.02,PO02,REC000767783,5ACEFFF2D6111EDBAF9671244D4A0CFA,33
PK.06.078.02,PO02,REC000767779,5ACEFFF2D6111EDBAF967109940F0D3B,48
PK.06.084.02,PO02,NAC000166556,5ACEFFF2D6111EDBAF987103FCCD0CDA,113
PK.06.085.02,PO02,REC000765770,5ACEFFF2D6111EDBAF9144092C7C0CBB,45
PK.06.086.02,PO02,REC000743786,5ACEFFF2D6111EDBAF92A7CA0CF58D1C,4
PK.06.088.02,PO02,NAC000153105,5ACEFFF2D6111EDBAF96636A15A68D24,62
PK.06.089.02,PO02,REC000723033,5ACEFFF2D6111EDBAF9678F26C0C8CC6,450
PK.06.090.02,PO02,NAC000158628,5ACEFFF2D6111EDBAF9129D0FD6FCCFA,35
PK.06.091.02,PO02,REC000779822,5ACEFFF2D6111EDBAF92A90C59590CC8,28
PK.06.092.02,PO02,REC000766459,5ACEFFF2D6111EDBAF967987B6890CC2,1533
PK.06.094.02,PO02,REC000768611,5ACEFFF2D6111EDBAF91381A2E5E8CCF,44
PK.06.095.02,PO02,NAC000163713,5ACEFFF2D6111EDBAF966A37CA034D0F,58
PK.06.096.02,PO02,NAC000062207,5ACEFFF2D6111EDBAF96460EA2FCCD4B,50
PK.06.098.02,PO02,NAC000133209,5ACEFFF2D6111EEC94D52FA4BE5A1ED9,14
PK.06.099.02,PO02,NAC000152120,5ACEFFF2D6111EDBAF913EFEAC69CD24,125
PK.06.100.02,PO02,REC000768161,5ACEFFF2D6111EDBAF912AD1B72A4CBF,2908
PK.06.102.02,PO02,REC000778248,5ACEFFF2D6111EDBAF9653ADA8AB0CC4,1870
PK.06.103.02,PO02,REC000660798,5ACEFFF2D6111EDBAF964F81B4110D62,101
PK.06.104.02,PO02,REC000654129,5ACEFFF2D6111EECB4D8BAADF3B90E24,73
PK.06.105.02,PO02,REC000761480,5ACEFFF2D6111EDBAF91324B682CCD36,4
PK.06.106.02,PO02,NAC000149606,5ACEFFF2D6111EDD8A9A2E2FC38D4942,2490
PK.06.108.02,PO02,REC000726559,5ACEFFF2D6111EDBAF92A825DF0ECD50,5
PK.06.110.02,PO02,REC000186436,5ACEFFF2D6111EDBAF905445D2B70CC1,10
PK.06.111.02,PO02,REC000670435,5ACEFFF2D6111EDBAF9644BC60288D78,2
PK.06.113.02,PO02,REC000751968,5ACEFFF2D6111EDBAF96703A7F030D14,240
PK.06.114.02,PO02,REC000736676,5ACEFFF2D6111EDBAF9143939B81CCC9,37
PK.06.115.02,PO02,REC000764502,5ACEFFF2D6111EDBAF913577A3230D26,1
PK.06.116.02,PO02,REC000545250,5ACEFFF2D6111EDBAF9054644AD3CD3C,66
PK.06.118.02,PO02,NAC000162260,5ACEFFF2D6111EDBAF965778C5024CBF,301
PK.06.119.02,PO02,REC000622872,5ACEFFF2D6111EDBAF92A411E71D8CFC,119
PK.06.120.02,PO02,REC000654909,5ACEFFF2D6111EDBAF965605D1D70CBF,178
PK.06.121.02,PO02,NAC000163177,5ACEFFF2D6111EDBAF966A370DA74D64,41
PK.06.122.02,PO02,NAC000137824,5ACEFFF2D6111EDBAF965477C9E0CD1E,45
PK.06.123.02,PO02,REC000765251,5ACEFFF2D6111EDBAF9291015A918D62,92
PK.06.124.02,PO02,REC000766093,5ACEFFF2D6111EDBAF9679B026DC0D78,1537
PK.06.125.02,PO02,REC000761545,5ACEFFF2D6111EDBAF966FE7F6E94D65,105
PK.06.126.02,PO02,REC000754791,5ACEFFF2D6111EDBAF967A0F04EDCD28,1071
PK.06.127.02,PO02,NAC000144490,5ACEFFF2D6111EDCAD9D3AD9E35655D3,2
PK.06.128.02,PO02,REC000601273,5ACEFFF2D6111EDBAF967017951C8CC4,248
PK.06.129.02,PO02,REC000754047,5ACEFFF2D6111EDBAF967364CEA40D47,169
PK.06.130.02,PO02,REC000699507,5ACEFFF2D6111EDBAF96709A5633CD14,339
PK.07.005.02,PO02,00000000006000352591,5ACEFFF2D6111EDBAF92A6DBA174CD50,4
PK.07.006.02,PO02,REC000718678,5ACEFFF2D6111EDBAF929070CC4DCD41,57
PK.07.007.02,PO02,REC000712337,5ACEFFF2D6111EDBAF9143A9956CCD21,11
PK.07.008.02,PO02,NAC000165205,5ACEFFF2D6111EDBAF967A8E90F20D28,2
PK.07.009.02,PO02,REC000742199,5ACEFFF2D6111EDBAF913BFBD0B24CF8,68
PK.07.010.02,PO02,REC000775717,5ACEFFF2D6111EDC958669018C830490,637
PK.07.011.02,PO02,NAC000153340,5ACEFFF2D6111EDBAF96788EFE568CFA,38
PK.07.015.02,PO02,REC000760954,5ACEFFF2D6111EDBAF9138DB51298CDA,74
PK.07.016.02,PO02,00000000006000075842,5ACEFFF2D6111EDBAF9055A439E88CBF,193
PK.07.017.02,PO02,REC000776934,5ACEFFF2D6111EDBAF967AEE22394D64,40
PK.07.019.02,PO02,REC000767825,5ACEFFF2D6111EED9D98E7CAC2E2095E,856
PK.07.020.02,PO02,REC000780108,5ACEFFF2D6111EECA3E62786546B0C6C,62
PK.07.021.02,PO02,SHL000007633,5ACEFFF2D6111EDBAF92AA1FB028CD45,3
PK.07.022.02,PO02,REC000711891,5ACEFFF2D6111EDBAF9143B872AB4CC4,74
PK.07.023.02,PO02,REC000759616,5ACEFFF2D6111EEC94D544ADE2B81F65,27
PK.07.025.02,PO02,REC000726504,5ACEFFF2D6111EEC94D541C846809F7D,125
PK.07.028.02,PO02,NAC000149627,5ACEFFF2D6111EDBAF967B0ECB064CC2,1
PK.07.030.02,PO02,NAC000118120,5ACEFFF2D6111EDBAF9677028C6A8D24,8
PK.07.032.02,PO02,NAC000163694,5ACEFFF2D6111EDBAF966DFDF7F10D3D,106
PK.07.033.02,PO02,NAC000131481,5ACEFFF2D6111EDBAF96556D99F1CCE3,3900
PK.07.035.02,PO02,REC000669303,5ACEFFF2D6111EDBAF9291BD653B0D1C,20
PK.07.043.02,PO02,NAC000145761,5ACEFFF2D6111EDBAF911FD62C178D03,198
PK.07.044.02,PO02,REC000641525,5ACEFFF2D6111EDBAF967977992A0D56,66
PK.07.045.02,PO02,REC000774583,5ACEFFF2D6111EDBAF91393AB92D0D27,192
PK.07.046.02,PO02,REC000684125,5ACEFFF2D6111EDBAF92A41C32E44D16,175
PK.07.047.02,PO02,REC000725297,5ACEFFF2D6111EDC95D3BC5F196ECAA2,3
PK.07.048.02,PO02,REC000756043,5ACEFFF2D6111EDBAF9679EE9285CCD3,416
PK.07.049.02,PO02,REC000617195,5ACEFFF2D6111EDBAF966FF8B7788CC4,111
PK.07.051.02,PO02,REC000782268,5ACEFFF2D6111EEC94D51E59D1365ED8,71
PK.07.054.02,PO02,REC000695142,5ACEFFF2D6111EDBAF92A4FBA2598D0E,24
PK.07.055.02,PO02,REC000700240,5ACEFFF2D6111EDBAF9137C4779D8CCB,25
PK.07.056.02,PO02,NAC000160630,5ACEFFF2D6111EEC97CD8761C47B47A9,29
PK.07.057.02,PO02,NAC000158432,5ACEFFF2D6111EDBAF91334FF7A1CD49,276
PK.07.058.02,PO02,REC000651398,5ACEFFF2D6111EDBAF966FE83C214D58,12
PK.07.059.02,PO02,REC000768587,5ACEFFF2D6111EEC89FCE33E3C4D424C,10
PK.07.060.02,PO02,NAC000116939,5ACEFFF2D6111EDC9586659A7F34849F,6
PK.07.061.02,PO02,REC000727634,5ACEFFF2D6111EDBAF913913CF390D52,36
PK.07.062.02,PO02,REC000754174,5ACEFFF2D6111EDBAF9138E69FF14CBD,43
PK.07.063.02,PO02,REC000671286,5ACEFFF2D6111EECB4F266659F465078,42
PK.07.064.02,PO02,REC000603422,5ACEFFF2D6111EDBAF92A28180D70D00,150
PK.07.065.02,PO02,REC000754173,5ACEFFF2D6111EDBAF9138CAE95E0D5B,29
PK.07.066.02,PO02,NAC000114076,5ACEFFF2D6111EDBAF986E2C761C8CDA,28
PK.07.067.02,PO02,REC000682598,5ACEFFF2D6111EDBAF92A80232CE8CCA,14
PK.07.068.02,PO02,REC000642691,5ACEFFF2D6111EDBAF9141A0D21CCD63,11
PK.07.069.02,PO02,REC000756116,5ACEFFF2D6111EDBAF913BA8268C0D2D,146
PK.07.070.02,PO02,REC000741704,5ACEFFF2D6111EDBAF92A8FBF4F10CFF,168
PK.07.071.02,PO02,REC000732691,5ACEFFF2D6111EDD92ADBAB89A0EC9AD,145
PK.07.072.02,PO02,REC000541900,5ACEFFF2D6111EDBAF92AA2014084D1C,98
PK.07.073.02,PO02,REC000768727,5ACEFFF2D6111EDBAF9670B15CC70D28,5
PK.07.075.02,PO02,NAC000154181,5ACEFFF2D6111EDD9C94E9359B4C8F4B,579
PK.07.076.02,PO02,NAC000167806,5ACEFFF2D6111EDBAF9871FC3F370CDA,18
PK.07.078.02,PO02,REC000757096,5ACEFFF2D6111EDBAF9143AD8EDF0D59,117
PK.07.083.02,PO02,REC000465303,5ACEFFF2D6111EDBAF912F833D380CC0,9
PK.07.084.02,PO02,REC000781843,5ACEFFF2D6111EDBAF964490F902CCC5,127
PK.07.085.02,PO02,REC000749419,5ACEFFF2D6111EECB4BE0114AA700BB7,70
PK.07.086.02,PO02,REC000776248,5ACEFFF2D6111EDBAF96473B40484CC1,23
PK.07.087.02,PO02,REC000768164,5ACEFFF2D6111EDBAF967058EDCB0D41,185
PK.07.088.02,PO02,REC000768163,5ACEFFF2D6111EDBAF96544848160D69,435
PK.07.089.02,PO02,REC000754895,5ACEFFF2D6111EEC97CD98D237AF8747,50
PK.07.090.02,PO02,REC000693982,5ACEFFF2D6111EDBAF92AD1965BB8D1B,18
PK.07.091.02,PO02,REC000766484,5ACEFFF2D6111EDBAF96794D40BACCCB,11
PK.07.092.02,PO02,REC000779381,5ACEFFF2D6111EDBAF96685E53928CD0,145
PK.07.094.02,PO02,REC000766432,5ACEFFF2D6111EDBAF96797D49C68CC4,319
PK.07.095.02,PO02,REC000727616,5ACEFFF2D6111EDBAF9138C1CF720CBD,1
PK.07.096.02,PO02,NAC000155715,5ACEFFF2D6111EDC90EDC80D7E53DD53,35
PK.07.097.02,PO02,REC000606773,5ACEFFF2D6111EDBAF91285363F08CEF,62
PK.07.098.02,PO02,REC000722390,5ACEFFF2D6111EDBAF965E3BE2FD8D3D,11
PK.07.099.02,PO02,NAC000164886,5ACEFFF2D6111EDBAF966A484C59CD3D,155
PK.07.100.02,PO02,NAC000069922,5ACEFFF2D6111EDBAF9299A318568D0E,32
PK.07.101.02,PO02,REC000777659,5ACEFFF2D6111EDBAF9671867699CD4B,56
PK.07.102.02,PO02,REC000774869,5ACEFFF2D6111EDBAF9291B639F78CDA,76
PK.07.103.02,PO02,REC000666978,5ACEFFF2D6111EDBAF967203FDCBCD64,19
PK.07.104.02,PO02,REC000754768,5ACEFFF2D6111EDBAF96799C626A4D23,45
PK.07.105.02,PO02,NAC000159767,5ACEFFF2D6111EDBAF96582B17B28CCA,1
PK.07.106.02,PO02,REC000503031,5ACEFFF2D6111EDBAF92ACDA5CDA4CE4,99
PK.07.107.02,PO02,REC000764779,5ACEFFF2D6111EDC96D162CBD4BDDD2C,41
PK.07.108.02,PO02,REC000779629,5ACEFFF2D6111EDBAF966FE7BC028D41,68
PK.07.110.02,PO02,REC000760990,5ACEFFF2D6111EDBAF98709407F88CDA,75
PK.07.111.02,PO02,NAC000148468,5ACEFFF2D6111EDBAF964FE9428B8CD7,3
PK.07.112.02,PO02,REC000770861,5ACEFFF2D6111EDBAF912B8F77654D0D,6
PK.07.113.02,PO02,NAC000141780,5ACEFFF2D6111EDBAF967263EA134D28,71
PK.07.114.02,PO02,REC000744021,5ACEFFF2D6111EDBAF9138C09D898D36,109
PK.07.115.02,PO02,REC000766787,5ACEFFF2D6111EEC94D51F18EA341F78,229
PK.07.116.02,PO02,NAC000150916,5ACEFFF2D6111EDCA29CF0ABDBF6158C,540
PK.07.117.02,PO02,REC000772885,5ACEFFF2D6111EEC97CD86CB02B8C7C6,10
PK.07.118.02,PO02,REC000754026,5ACEFFF2D6111EDBAF967059B8B2CD49,166
PK.07.119.02,PO02,REC000698895,5ACEFFF2D6111EEC94D541948E31DEDA,20
PK.07.120.02,PO02,NAC000149742,5ACEFFF2D6111EDBAF96574995F38CBD,1
PK.07.121.02,PO02,NAC000149560,5ACEFFF2D6111EDBAF966E35D8A9CCC6,77
PK.07.122.02,PO02,NAC000154174,5ACEFFF2D6111EEDA4D02E3624DD4DC8,834
PK.07.123.02,PO02,NAC000159737,5ACEFFF2D6111EDBAF967275A0270D4B,193
PK.07.124.02,PO02,SHL000019755,5ACEFFF2D6111EDBAF92997147F70D78,175
PK.07.125.02,PO02,REC000645773,5ACEFFF2D6111EDBAF92AA2FC6BD0CDE,208
PK.07.126.02,PO02,NAC000159942,5ACEFFF2D6111EDBAF96733D19810CC2,61
PK.07.127.02,PO02,REC000454879,5ACEFFF2D6111EDBAF964CC2801D8D3D,80
PK.07.128.02,PO02,REC000714979,5ACEFFF2D6111EDBAF91272F1C164D3D,422
PK.07.129.02,PO02,NAC000133211,5ACEFFF2D6111EEC94D52F997EFC9F72,97
PK.07.130.02,PO02,REC000671951,5ACEFFF2D6111EDBAF92AAB863344D31,17
PK.08.005.01,PO02,REC000780023,5ACEFFF2D6111EDBAF92A03A282F4CDD,384
PK.08.005.02,PO02,REC000692291,5ACEFFF2D6111EED90FDB63ACD5614AE,2
PK.08.007.01,PO02,NAC000163222,5ACEFFF2D6111EEDBAB75B85061549FC,50
PK.08.007.02,PO02,REC000766555,5ACEFFF2D6111EDBAF966F7274554CCB,37
PK.08.008.01,PO02,REC000770405,5ACEFFF2D6111EDBAF96775948640CC5,251
PK.08.008.02,PO02,REC000661309,5ACEFFF2D6111EDBAF9643EDDC59CCD6,95
PK.08.009.01,PO02,REC000625401,5ACEFFF2D6111EDBAF967522B6304D23,23
PK.08.009.02,PO02,REC000770786,5ACEFFF2D6111EDBAF913870042C4D13,61
PK.08.010.01,PO02,REC000765999,5ACEFFF2D6111EDBAF96570577248D1E,648
PK.08.011.01,PO02,REC000743285,5ACEFFF2D6111EDBAF92AAC5B48E0CD6,38
PK.08.011.02,PO02,REC000748626,5ACEFFF2D6111EDBAF966F4EE7F64D24,45
PK.08.013.01,PO02,REC000768516,5ACEFFF2D6111EDBAF91414687D98D69,8
PK.08.014.02,PO02,NAC000162799,5ACEFFF2D6111EDBAF967417711FCD64,5
PK.08.015.01,PO02,REC000774599,5ACEFFF2D6111EDBAF93A4A297AB0CF2,8
PK.08.015.02,PO02,REC000714992,5ACEFFF2D6111EEC97CD95962741C7A6,216
PK.08.016.01,PO02,REC000750986,5ACEFFF2D6111EDBAF91259A8BC6CD4B,48
PK.08.016.02,PO02,REC000778253,5ACEFFF2D6111EDBAF9657DA1999CCCB,12
PK.08.017.02,PO02,REC000747115,5ACEFFF2D6111EDBAF96682A1C8E4CC5,240
PK.08.018.01,PO02,NAC000150783,5ACEFFF2D6111EDBAF986BA7487C8CDA,468
PK.08.018.02,PO02,REC000627975,5ACEFFF2D6111EDBAF928EA0C49C0CCD,44
PK.08.019.01,PO02,NAC000152900,5ACEFFF2D6111EEDA4D02E2E6A0F8E13,5
PK.08.020.01,PO02,NAC000161903,5ACEFFF2D6111EDC95866E5CDFE6C4B3,28
PK.08.020.02,PO02,00000000006000038241,5ACEFFF2D6111EDBAF9673AD41B10D28,5
PK.08.021.02,PO02,REC000262226,5ACEFFF2D6111EDBAF9648B8444D4D6A,14
PK.08.022.01,PO02,REC000640034,5ACEFFF2D6111EDBAF92A0107E6B0CC6,132
PK.08.022.02,PO02,REC000675396,5ACEFFF2D6111EDBAF92A487A09D8CC2,2
PK.08.023.02,PO02,REC000529836,5ACEFFF2D6111EDBAF92A24A996F4CC6,38
PK.08.024.01,PO02,REC000716227,5ACEFFF2D6111EDBAF92A256B0988CC6,348
PK.08.025.01,PO02,REC000766260,5ACEFFF2D6111EED9AE891087A0C1F3D,156
PK.08.025.02,PO02,REC000409630,5ACEFFF2D6111EDBAF92AA64AFF04D02,71
PK.08.026.01,PO02,REC000755460,5ACEFFF2D6111EDBAF92A85A292F8CC8,25
PK.08.026.02,PO02,REC000700117,5ACEFFF2D6111EDBAF9656662A85CD1C,522
PK.08.027.01,PO02,QUA000039057,5ACEFFF2D6111EDBAF965D833A6ACCDA,132
PK.08.027.02,PO02,REC000537506,5ACEFFF2D6111EDBAF92AA00528A4CFE,178
PK.08.028.01,PO02,REC000776766,5ACEFFF2D6111EED9D98E6B536CEC95E,318
PK.08.028.02,PO02,NAC000147701,5ACEFFF2D6111EDBAF9675FCB139CD53,500
PK.08.029.01,PO02,00000000006000327252,5ACEFFF2D6111EDD97A25E28FFF0CE44,1176
PK.08.029.02,PO02,REC000694569,5ACEFFF2D6111EDBAF9139A7F0A9CCBD,132
PK.08.030.01,PO02,REC000755703,5ACEFFF2D6111EECBFD8E69EA38DD0C0,38
PK.08.030.02,PO02,NAC000112382,5ACEFFF2D6111EDBAF96461153DACD66,1
PK.08.031.01,PO02,NAC000159810,5ACEFFF2D6111EDBAF9672B45E494D4B,2
PK.08.031.02,PO02,REC000729439,5ACEFFF2D6111EDBAF92A3FDF8730D3D,19
PK.08.032.01,PO02,REC000749235,5ACEFFF2D6111EDBAF92ABFACC0E0D45,102
PK.08.032.02,PO02,REC000775655,5ACEFFF2D6111EDBAF9679AC3FCACD19,272
PK.08.033.02,PO02,REC000666311,5ACEFFF2D6111EDBAF929196027DCD24,37
PK.08.035.01,PO02,NAC000159520,5ACEFFF2D6111EDBAF96583D872B8CBF,1840
PK.08.035.02,PO02,REC000766238,5ACEFFF2D6111EDBAF92A53B16468D33,28
PK.08.043.01,PO02,REC000779415,5ACEFFF2D6111EDBAF966EF5706C0D56,37
PK.08.043.02,PO02,NAC000160627,5ACEFFF2D6111EDD89AF37ADA2028025,75
PK.08.044.01,PO02,REC000779805,5ACEFFF2D6111EDBAF96680033898D1B,160
PK.08.044.02,PO02,REC000775675,5ACEFFF2D6111EDBAF92A8BBFA4F0CFC,189
PK.08.045.01,PO02,NAC000157339,5ACEFFF2D6111EDDA387039D3AB454CB,22
PK.08.045.02,PO02,REC000684899,5ACEFFF2D6111EDBAF92A4F755D14CFC,46
PK.08.046.02,PO02,NAC000148243,5ACEFFF2D6111EDBAF9663E67FEA0CC4,8
PK.08.047.02,PO02,REC000599788,5ACEFFF2D6111EEC94D5440018BD1ECA,584
PK.08.048.01,PO02,REC000745774,5ACEFFF2D6111EDBAF92AB9B24F0CD31,288
PK.08.048.02,PO02,REC000774274,5ACEFFF2D6111EEC97CD86D27C4BC7D0,83
PK.08.049.02,PO02,REC000547278,5ACEFFF2D6111EEC94D5270DD8BC1F5C,5
PK.08.050.02,PO02,REC000766427,5ACEFFF2D6111EEDABD96D1EDF75CF9D,2
PK.08.051.01,PO02,REC000776512,5ACEFFF2D6111EDBAF964EF856B0CD3D,8
